SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,1,.0145,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,2,.0501,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,3,.2005,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,4,.2039,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,5,.0753,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,6,.098,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,7,.0587,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,8,.005,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2014,9,.0092,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,1,.0107,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,2,.4782,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,3,1.3176,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,4,.8888,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,5,.5385,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,6,.2964,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,7,.4039,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,8,.4708,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,9,.1884,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,10,.0771,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,12,.0419,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2015,13,.0233,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,0,.0128,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,1,.1572,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,2,.064,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,3,.3156,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,4,.1929,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,5,.1793,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,6,.1108,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,7,.0367,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,8,.0366,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,9,.157,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,10,.0309,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,11,.0108,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2016,12,.0059,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,1,.0902,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,2,.0876,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,3,.05,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,4,.1031,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,5,.075,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,6,.0422,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,7,.0045,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,8,.018,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,9,.023,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,11,.0071,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2017,16,.012,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,0,.0081,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,1,.1284,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,2,.2035,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,3,.2008,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,4,.0757,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,5,.0794,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,6,.0218,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,7,.1156,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,8,.0143,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,10,.027,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,11,.0441,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,12,.0263,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2018,15,.0142,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,0,.0363,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,1,.3023,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,2,1.0519,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,3,.4214,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,4,.216,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,5,.072,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,6,.1184,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,7,.0413,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,8,.0699,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,9,.0364,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,10,.0124,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,11,.0133,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,12,.0164,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,13,.0092,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2019,14,.0026,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2020,,,,
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,0,.0052,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,1,.0311,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,2,.124,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,3,.5484,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,4,.2728,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,5,.118,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,6,.0725,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,7,.046,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,8,.02,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,9,.0421,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,10,.039,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,11,.023,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,12,.0173,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,13,.0151,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,14,.0272,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2021,15,.008,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,0,.2604,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,1,2.1502,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,2,1.3998,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,3,.7506,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,4,.7319,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,5,.2145,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,6,.0766,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,7,.0273,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,9,.0579,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2022,11,.0571,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,1,.061,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,2,.3485,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,3,.1126,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,4,.0708,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,5,.1427,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,6,.0751,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,8,.0185,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,9,.0047,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2023,11,.0032,Y,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,0,.0034,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,1,.1907,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,2,.8804,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,3,1.3711,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,4,.6191,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,5,.2504,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,6,.2601,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,7,.1467,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,8,.0192,N,Y
172905,GBK,NONE,10,"NMFS fall BTS",FALL,2024,12,.0078,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,1,.1904,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,2,.6614,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,3,.543,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,4,.2329,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,5,.1458,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,6,.0996,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,7,.0891,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,8,.0876,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1976,12,.0175,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,2,.529,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,3,1.1866,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,4,.2384,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,5,.0671,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,6,.0426,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,8,.0227,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,9,.0119,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1977,11,.016,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1978,,,,
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1979,,,,
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,1,.0477,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,2,.3794,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,3,.4476,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,4,.2431,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,5,.2652,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,6,.0877,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,8,.0519,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1980,9,.008,N,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,1,.0482,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,2,.1161,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,3,.6737,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,4,.6042,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,5,.1202,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,6,.124,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,7,.2081,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,8,.0121,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1981,9,.0108,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,2,.8869,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,3,.5036,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,4,.5992,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,5,.1737,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,6,.1374,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,7,.0376,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,8,.0161,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,9,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1982,11,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,2,.9653,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,3,3.3615,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,4,1.411,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,5,.6282,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,6,.7221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,7,.5515,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,8,.385,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,9,.1131,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,10,.0886,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,12,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1983,13,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,1,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,2,.153,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,3,1.912,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,4,1.4839,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,5,.3541,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,6,.3441,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,7,.4332,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,8,.2538,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,9,.0241,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,10,.0581,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,11,.0287,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,13,.0132,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1984,15,.0323,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,2,1.5437,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,3,.7455,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,4,.577,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,5,.3644,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,6,.2025,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,7,.0427,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,8,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1985,9,.0442,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,1,.2314,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,2,.682,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,3,.778,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,4,.1744,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,5,.1545,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1986,6,.0767,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,1,.1479,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,2,1.4946,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,3,.6084,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,4,.2496,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,5,.0828,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1987,7,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,1,.0663,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,2,.5042,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,3,1.3002,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,4,.6283,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,5,.1066,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,6,.0379,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,7,.0165,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1988,9,.0242,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,1,.0442,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,2,.5083,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,3,.2659,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,4,.2278,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,5,.143,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,6,.0165,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1989,8,.0483,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,1,.117,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,2,.5925,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,3,1.4625,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,4,.3243,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,5,.0895,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1990,6,.0672,Y,N
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,1,.2481,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,2,.3163,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,3,.7566,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,4,.5324,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,5,.2525,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,6,.0331,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,7,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1991,9,.0442,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,1,.0663,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,2,.5916,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,3,.2744,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,4,.1277,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,5,.1339,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,6,.1004,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,8,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1992,9,.0242,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,1,.1565,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,2,.264,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,3,.3285,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,4,.1591,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,6,.0426,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,7,.0302,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1993,8,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,1,.1155,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,2,.5487,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,3,.3954,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,4,.0875,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,5,.0598,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1994,6,.0406,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,1,.153,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,2,.7008,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,3,1.1751,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,4,.2694,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,5,.0931,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1995,6,.0268,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,1,.0342,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,2,1.1189,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,3,.3958,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,4,.4487,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,5,.0632,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,6,.0242,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1996,7,.0386,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,1,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,2,.1765,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,3,.4916,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,4,.6142,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,5,.1047,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,6,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,7,.0242,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1997,9,.0221,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1998,2,.0214,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1998,3,.1983,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1998,4,.4244,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1998,5,.1139,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1998,7,.0242,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,1,.2039,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,2,.4974,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,3,.6126,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,4,1.1912,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,5,.8131,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,6,.1815,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,7,.0483,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,1999,8,.0165,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,1,.0165,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,2,.563,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,3,.9701,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,4,.6328,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,5,1.0485,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,6,.6657,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,7,.1818,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,8,.1093,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2000,9,.0646,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,2,.066,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,3,.3043,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,4,.2854,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,5,.1785,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,6,.1754,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2001,7,.2431,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,1,.1028,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,2,.1513,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,3,.2227,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,4,1.7562,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,5,.7006,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,6,.7114,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,7,.6361,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,8,.2826,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,9,.1446,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2002,10,.0236,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2003,1,.0468,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2003,2,.0247,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2003,3,.148,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2003,4,.2095,Y,Y
172905,GBK,NONE,10,"NMFS spring BTS",SPRING,2003,5,.3333,Y,Y
