SPECIES_ITIS,STOCK_ABBREV,SEX_TYPE,PURPOSE_CODE,SURVEY,SEASON,YEAR,AGE,NO_AT_AGE,ALK_COMPLETE,STRATA_SAMPLING_COMPLETE
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2017,7,.0955,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2017,8,.0369,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2017,9,.0127,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2017,10,.0058,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,0,.0002,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,1,1.0197,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,2,1.6843,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,3,1.8908,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,4,1.2433,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,5,.7889,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,6,.2061,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,7,.0459,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,8,.0678,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,9,.0072,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,11,.0019,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2018,12,.0059,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,1,.3003,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,2,2.6694,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,3,1.5349,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,4,.9342,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,5,.7178,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,6,.3758,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,7,.1704,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,8,.0818,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2019,10,.0407,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2020,,,,
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,0,.0005,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,1,1.656,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,2,4.0414,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,3,4.6253,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,4,1.541,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,5,1.1447,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,6,.6637,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,7,.2014,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2021,8,.0007,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,1,2.6132,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,2,3.8547,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,3,2.5548,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,4,1.6388,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,5,1.3823,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,6,.2555,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,7,.1288,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,8,.0068,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,9,.0454,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,10,.0401,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2022,11,.0184,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,1,.8045,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,2,3.8822,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,3,2.9181,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,4,2.1935,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,5,1.2997,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,6,.5188,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,7,.4686,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,8,.0268,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,9,.0807,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2023,10,.0413,Y,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,1,1.0703,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,2,4.1298,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,3,2.9886,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,4,2.5066,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,5,1.3825,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,6,1.301,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,7,.4798,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,8,.2649,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,9,.0562,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,10,.0336,N,N
172905,GOM,NONE,10,"NMFS fall BTS",FALL,2024,11,.0062,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,1,.0093,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,2,.1129,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,3,.055,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,4,.1491,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,5,.0667,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,6,.1011,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1976,12,.0093,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,1,.0251,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,2,.1822,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,3,.408,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,4,.1737,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,5,.335,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,6,.0627,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,7,.0283,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1977,9,.0188,N,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1978,,,,
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,1,.1732,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,2,.7571,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,3,1.091,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,4,1.1164,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,5,.7135,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,6,.2731,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,7,.1563,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,8,.1196,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,9,.0427,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,10,.0337,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1979,11,.0109,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,1,.0441,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,2,1.6272,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,3,2.3427,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,4,.8841,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,5,.4758,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,6,.1353,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,7,.029,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,8,.038,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1980,9,.0102,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,1,.5201,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,2,2.6555,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,3,1.0141,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,4,1.5812,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,5,.2646,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,6,.3233,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,7,.0495,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1981,8,.0529,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,1,.1645,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,2,1.9223,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,3,3.3965,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,4,.8487,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,5,1.0193,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,6,.1112,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,8,.1384,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,10,.0346,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1982,12,.0346,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,1,.4095,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,2,.7169,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,3,4.3997,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,4,2.7626,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,5,1.6415,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,6,1.0007,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,7,1.1697,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,8,.1303,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,9,.1193,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1983,11,.017,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,1,.2095,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,2,1.1453,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,3,1.6104,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,4,.9912,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,5,.5646,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,6,.1653,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,7,.2769,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,8,.0295,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1984,9,.1626,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,1,.006,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,2,.5169,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,3,1.4712,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,4,.5912,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,5,.5881,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,6,.0891,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,7,.1548,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,8,.0408,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1985,10,.0106,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,1,.0322,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,2,.7737,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,3,.3888,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,4,.5508,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,5,.0965,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,6,.3612,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,7,.1066,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1986,8,.0324,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,1,.1461,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,2,1.5931,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,3,2.6447,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,4,.6584,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,5,.3344,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,6,.0585,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,7,.1196,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1987,8,.0547,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,1,.5937,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,2,1.0916,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,3,3.3874,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,4,1.2625,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,5,.3402,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,6,.1468,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,7,.0529,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1988,8,.0215,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,2,.4661,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,3,1.1368,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,4,1.0475,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,5,.6552,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,6,.1154,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,7,.172,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1989,8,.124,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,1,.0229,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,2,.7659,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,3,1.7704,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,4,1.031,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,5,.9211,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,6,.4007,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,7,.0075,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,8,.2481,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,9,.0827,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1990,10,.1654,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,1,.062,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,2,1.1066,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,3,1.761,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,4,.9654,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,5,.5097,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,6,.0971,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1991,7,.0154,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,1,.274,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,2,1.0238,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,3,.9393,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,4,.9341,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,5,.5297,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,6,.159,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,7,.0622,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1992,9,.0102,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,2,.4483,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,3,.618,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,4,.2662,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,5,.1761,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,6,.017,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1993,7,.0307,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,1,.0241,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,2,.7205,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,3,1.154,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,4,.8414,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,5,.5556,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1994,6,.1854,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,1,.2895,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,2,2.1911,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,3,5.5225,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,4,2.9642,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,5,.8823,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,6,.088,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1995,7,.2476,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,1,.07,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,2,.3229,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,3,.9621,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,4,.9102,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,5,.4291,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,6,.0264,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1996,7,.0148,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,1,.0517,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,2,.5087,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,3,.738,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,4,.8921,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,5,.4456,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,6,.1067,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,7,.0323,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1997,8,.0307,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,1,.1043,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,2,.5878,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,3,.5998,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,4,.4814,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,5,.211,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,6,.0095,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1998,9,.0071,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,1,.3085,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,2,1.1687,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,3,2.28,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,4,1.6797,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,5,.7119,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,6,.3284,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,1999,7,.0324,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,1,.1606,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,2,1.5004,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,3,3.7648,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,4,2.4122,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,5,1.5647,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,6,.749,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,7,.1743,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,9,.0358,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2000,10,.0216,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,1,.0705,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,2,.5178,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,3,1.4067,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,4,1.4895,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,5,.8271,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,6,.595,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,7,.2171,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,8,.095,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2001,9,.0232,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,1,.159,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,2,1.6337,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,3,2.9848,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,4,3.5725,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,5,2.2883,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,6,.9184,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,7,.3373,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,8,.1053,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2002,9,.0672,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,1,.117,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,2,.6366,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,3,2.151,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,4,2.3129,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,5,1.5996,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,6,.7688,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,7,.1376,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,8,.0946,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2003,9,.0204,Y,N
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,1,.5349,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,2,.8332,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,3,.8832,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,4,.7405,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,5,.3332,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,6,.3748,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2004,7,.1798,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,1,.1145,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,2,1.5485,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,3,2.2849,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,4,1.4116,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,5,.7836,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,6,.5163,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,7,.183,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,8,.0541,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2005,11,.0231,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,1,.0631,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,2,.2258,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,3,1.9042,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,4,1.1866,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,5,.5952,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,6,.152,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2006,7,.0462,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,1,.1254,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,2,.5129,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,3,.6245,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,4,.7477,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,5,.3893,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,6,.0692,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2007,7,.0313,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,1,2.7244,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,2,4.173,Y,Y
172905,GOM,NONE,10,"NMFS spring BTS",SPRING,2008,3,2.687,Y,Y
